Air Quality Station EoI Code,Year,NO2,O3,PM10,PM2_5,Altitude,Latitude,Longitude,Station_Type,Station_Area,City,Green_Ratio,Population_Density
IT1215A,2021,25.522,,23.0,14.0,7.0,45.0747,11.7833,Traffic,Urban,Rovigo,0.8075258915438996,461.0
IT1215A,2022,26.304,,26.0,16.0,7.0,45.0747,11.7833,Traffic,Urban,Rovigo,0.8075258915438996,461.0
IT1215A,2023,22.783,,25.0,17.0,7.0,45.0747,11.7833,Traffic,Urban,Rovigo,0.8075258915438996,461.0
IT1215A,2024,21.174,,25.0,15.0,7.0,45.0747,11.7833,Traffic,Urban,Rovigo,0.8075258915438996,461.0
IT1222A,2015,23.522,50.261,,16.0,3.0,45.6303,12.5917,Background,Urban,San Donà di Piave,0.8258940625448092,537.0
IT1222A,2016,25.826,42.696,,12.0,3.0,45.6303,12.5917,Background,Urban,San Donà di Piave,0.8258940625448092,537.0
IT1222A,2017,24.0,44.391,,16.0,3.0,45.6303,12.5917,Background,Urban,San Donà di Piave,0.8258940625448092,537.0
IT1222A,2018,24.609,53.348,,12.0,3.0,45.6303,12.5917,Background,Urban,San Donà di Piave,0.8258940625448092,537.0
IT1222A,2019,31.783,47.783,,11.0,3.0,45.6303,12.5917,Background,Urban,San Donà di Piave,0.8258940625448092,537.0
IT1222A,2020,18.435,51.043,22.0,16.0,3.0,45.6303,12.5917,Background,Urban,San Donà di Piave,0.8258940625448092,537.0
IT1222A,2021,19.826,52.391,22.0,16.0,3.0,45.6303,12.5917,Background,Urban,San Donà di Piave,0.8258940625448092,537.0
IT1222A,2022,17.217,50.609,23.0,15.0,3.0,45.6303,12.5917,Background,Urban,San Donà di Piave,0.8258940625448092,537.0
IT1222A,2023,18.13,53.304,21.0,15.0,3.0,45.6303,12.5917,Background,Urban,San Donà di Piave,0.8258940625448092,537.0
IT1222A,2024,17.13,48.522,21.0,14.0,3.0,45.6303,12.5917,Background,Urban,San Donà di Piave,0.8258940625448092,537.0
IT1232A,2015,19.487,,22.42,14.98,330.0,44.3824,8.2807,Industrial,Suburban,Cairo Montenotte,0.9287055672776776,129.0
IT1232A,2016,21.713,,20.62,13.62,330.0,44.3824,8.2807,Industrial,Suburban,Cairo Montenotte,0.9287055672776776,129.0
IT1232A,2017,19.82,,22.23,14.02,330.0,44.3824,8.2807,Industrial,Suburban,Cairo Montenotte,0.9287055672776776,129.0
IT1232A,2018,15.303,,21.42,14.03,330.0,44.3824,8.2807,Industrial,Suburban,Cairo Montenotte,0.9287055672776776,129.0
IT1232A,2019,16.388,,20.1,13.2,330.0,44.3824,8.2807,Industrial,Suburban,Cairo Montenotte,0.9287055672776776,129.0
IT1232A,2020,13.836,,17.9,10.2,330.0,44.3824,8.2807,Industrial,Suburban,Cairo Montenotte,0.9287055672776776,129.0
IT1247A,2015,28.583,39.083,18.0,11.0,405.0,45.5588,8.0564,Background,Urban,Biella,0.7061466591596679,939.0
IT1247A,2016,17.417,50.792,15.0,10.0,405.0,45.5588,8.0564,Background,Urban,Biella,0.7061466591596679,939.0
IT1247A,2017,13.625,49.25,15.0,10.0,405.0,45.5588,8.0564,Background,Urban,Biella,0.7061466591596679,939.0
IT1247A,2018,16.167,50.667,15.0,9.0,405.0,45.5588,8.0564,Background,Urban,Biella,0.7061466591596679,939.0
IT1247A,2019,13.542,54.167,13.0,8.0,405.0,45.5588,8.0564,Background,Urban,Biella,0.7061466591596679,939.0
IT1247A,2020,11.208,54.833,14.0,9.0,405.0,45.5588,8.0564,Background,Urban,Biella,0.7061466591596679,939.0
IT1247A,2021,13.696,50.833,14.0,9.0,405.0,45.5588,8.0564,Background,Urban,Biella,0.7061466591596679,939.0
IT1247A,2022,12.25,61.167,17.0,10.0,405.0,45.5588,8.0564,Background,Urban,Biella,0.7061466591596679,939.0
IT1247A,2023,15.042,49.167,15.0,9.0,405.0,45.5588,8.0564,Background,Urban,Biella,0.7061466591596679,939.0
IT1247A,2024,8.708,41.583,13.0,8.0,405.0,45.5588,8.0564,Background,Urban,Biella,0.7061466591596679,939.0
IT1264A,2017,31.435,,21.0,12.0,9.0,42.4664,14.2131,Traffic,Urban,Pescara,0.3782818271219894,3454.0
IT1264A,2019,25.626,,21.6,12.3,9.0,42.4664,14.2131,Traffic,Urban,Pescara,0.3782818271219894,3454.0
IT1264A,2020,17.795,,20.9,11.2,9.0,42.4664,14.2131,Traffic,Urban,Pescara,0.3782818271219894,3454.0
IT1264A,2021,21.446,,20.4,10.8,9.0,42.4664,14.2131,Traffic,Urban,Pescara,0.3782818271219894,3454.0
IT1264A,2022,29.029,,24.2,12.7,9.0,42.4664,14.2131,Traffic,Urban,Pescara,0.3782818271219894,3454.0
IT1264A,2023,20.498,,19.3,11.0,9.0,42.4664,14.2131,Traffic,Urban,Pescara,0.3782818271219894,3454.0
IT1264A,2024,23.349,,19.9,11.1,9.0,42.4664,14.2131,Traffic,Urban,Pescara,0.3782818271219894,3454.0
IT1269A,2018,9.837,50.077,19.3,15.404,22.0,39.07,9.0167,Industrial,Suburban,Sarroch,0.8785893249016565,72.0
IT1269A,2019,7.481,51.097,18.7,10.256,22.0,39.07,9.0167,Industrial,Suburban,Sarroch,0.8785893249016565,72.0
IT1269A,2020,5.305,56.36,16.3,7.814,22.0,39.07,9.0167,Industrial,Suburban,Sarroch,0.8785893249016565,72.0
IT1269A,2021,4.746,69.579,15.6,6.579,22.0,39.07,9.0167,Industrial,Suburban,Sarroch,0.8785893249016565,72.0
IT1269A,2022,3.809,62.38,16.4,7.131,22.0,39.07,9.0167,Industrial,Suburban,Sarroch,0.8785893249016565,72.0
IT1269A,2023,7.012,69.012,17.0,7.389,22.0,39.07,9.0167,Industrial,Suburban,Sarroch,0.8785893249016565,72.0
IT1269A,2024,10.472,63.523,18.7,9.017,22.0,39.07,9.0167,Industrial,Suburban,Sarroch,0.8785893249016565,72.0
IT1286A,2015,31.532,,32.5,15.6,80.0,45.3053,9.4856,Traffic,Urban,Lodi,0.7860480952104966,1090.0
IT1286A,2016,30.926,,27.059,15.227,80.0,45.3053,9.4856,Traffic,Urban,Lodi,0.7860480952104966,1090.0
IT1286A,2017,32.276,,33.626,15.018,80.0,45.3053,9.4856,Traffic,Urban,Lodi,0.7860480952104966,1090.0
IT1286A,2018,32.995,,33.278,14.151,80.0,45.3053,9.4856,Traffic,Urban,Lodi,0.7860480952104966,1090.0
IT1286A,2019,30.276,,23.064,10.685,80.0,45.3053,9.4856,Traffic,Urban,Lodi,0.7860480952104966,1090.0
IT1286A,2020,26.955,,25.493,11.831,80.0,45.3053,9.4856,Traffic,Urban,Lodi,0.7860480952104966,1090.0
IT1286A,2021,28.083,,26.053,11.768,80.0,45.3053,9.4856,Traffic,Urban,Lodi,0.7860480952104966,1090.0
IT1286A,2022,24.607,,31.603,12.668,80.0,45.3053,9.4856,Traffic,Urban,Lodi,0.7860480952104966,1090.0
IT1286A,2023,23.033,,25.109,12.585,80.0,45.3053,9.4856,Traffic,Urban,Lodi,0.7860480952104966,1090.0
IT1286A,2024,20.397,,23.953,8.256,80.0,45.3053,9.4856,Traffic,Urban,Lodi,0.7860480952104966,1090.0
IT1294A,2024,13.918,,16.6,10.256,146.0,45.5258,8.7367,Background,Urban,Turbigo,0.618439242960338,833.0
IT1328A,2015,24.696,47.696,23.0,18.0,72.0,45.8906,12.3081,Background,Urban,Conegliano,0.7673325291036309,930.0
IT1328A,2016,23.609,48.13,19.0,15.0,72.0,45.8906,12.3081,Background,Urban,Conegliano,0.7673325291036309,930.0
IT1328A,2017,20.913,46.13,22.0,16.0,72.0,45.8906,12.3081,Background,Urban,Conegliano,0.7673325291036309,930.0
IT1328A,2018,18.87,49.652,21.0,17.0,72.0,45.8906,12.3081,Background,Urban,Conegliano,0.7673325291036309,930.0
IT1328A,2019,19.857,40.913,20.0,15.0,72.0,45.8906,12.3081,Background,Urban,Conegliano,0.7673325291036309,930.0
IT1328A,2020,15.043,47.957,18.0,14.0,72.0,45.8906,12.3081,Background,Urban,Conegliano,0.7673325291036309,930.0
IT1328A,2021,18.652,39.217,16.0,11.0,72.0,45.8906,12.3081,Background,Urban,Conegliano,0.7673325291036309,930.0
IT1328A,2022,15.261,52.13,19.0,14.0,72.0,45.8906,12.3081,Background,Urban,Conegliano,0.7673325291036309,930.0
IT1328A,2023,14.913,49.957,21.0,14.0,72.0,45.8906,12.3081,Background,Urban,Conegliano,0.7673325291036309,930.0
IT1328A,2024,14.913,42.609,21.0,13.0,72.0,45.8906,12.3081,Background,Urban,Conegliano,0.7673325291036309,930.0
IT1343A,2015,23.0,55.0,35.0,23.0,91.0,45.4625,10.9122,Background,Suburban,Verona,0.7111556124075101,1287.0
IT1361A,2023,19.046,,20.4,12.857,20.0,43.8397,13.0186,Traffic,Urban,Fano,0.8390979820812703,501.0
IT1361A,2024,20.938,,21.7,13.033,20.0,43.8397,13.0186,Traffic,Urban,Fano,0.8390979820812703,501.0
IT1365A,2018,15.883,60.871,26.0,18.0,156.0,42.5819,12.6236,Background,Urban,Terni,0.8619282109601496,500.0
IT1365A,2019,14.473,61.413,20.7,13.1,156.0,42.5819,12.6236,Background,Urban,Terni,0.8619282109601496,500.0
IT1365A,2020,16.478,60.213,21.0,14.0,156.0,42.5819,12.6236,Background,Urban,Terni,0.8619282109601496,500.0
IT1365A,2021,11.448,57.209,21.0,14.0,156.0,42.5819,12.6236,Background,Urban,Terni,0.8619282109601496,500.0
IT1365A,2022,10.126,47.739,20.0,11.0,156.0,42.5819,12.6236,Background,Urban,Terni,0.8619282109601496,500.0
IT1365A,2023,11.948,44.254,20.0,11.0,156.0,42.5819,12.6236,Background,Urban,Terni,0.8619282109601496,500.0
IT1365A,2024,11.052,35.636,21.0,11.0,156.0,42.5819,12.6236,Background,Urban,Terni,0.8619282109601496,500.0
IT1378A,2018,9.653,54.148,19.78,6.329,10.0,39.8989,8.5978,Background,Urban,Oristano,0.858405728173665,359.0
IT1385A,2015,27.34,34.901,28.2,21.1,226.0,45.8739,10.1775,Background,Suburban,Darfo Boario Terme,0.8853826564359722,445.0
IT1385A,2016,27.308,31.681,25.3,19.8,226.0,45.8739,10.1775,Background,Suburban,Darfo Boario Terme,0.8853826564359722,445.0
IT1385A,2017,30.64,37.651,29.5,22.2,226.0,45.8739,10.1775,Background,Suburban,Darfo Boario Terme,0.8853826564359722,445.0
IT1385A,2019,24.351,36.596,27.0,20.3,226.0,45.8739,10.1775,Background,Suburban,Darfo Boario Terme,0.8853826564359722,445.0
IT1385A,2020,16.945,41.57,25.1,18.9,226.0,45.8739,10.1775,Background,Suburban,Darfo Boario Terme,0.8853826564359722,445.0
IT1385A,2021,19.933,42.528,24.9,15.7,226.0,45.8739,10.1775,Background,Suburban,Darfo Boario Terme,0.8853826564359722,445.0
IT1385A,2022,19.844,58.614,26.1,18.0,226.0,45.8739,10.1775,Background,Suburban,Darfo Boario Terme,0.8853826564359722,445.0
IT1385A,2023,23.999,48.477,25.1,16.4,226.0,45.8739,10.1775,Background,Suburban,Darfo Boario Terme,0.8853826564359722,445.0
IT1388A,2015,19.195,48.293,30.233,23.595,113.0,45.4108,10.6919,Background,Suburban,Ponti sul Mincio,0.9395357706668193,195.0
IT1388A,2016,16.452,43.952,23.792,18.537,113.0,45.4108,10.6919,Background,Suburban,Ponti sul Mincio,0.9395357706668193,195.0
IT1388A,2017,19.387,44.942,25.772,19.282,113.0,45.4108,10.6919,Background,Suburban,Ponti sul Mincio,0.9395357706668193,195.0
IT1388A,2018,22.682,48.493,25.208,18.297,113.0,45.4108,10.6919,Background,Suburban,Ponti sul Mincio,0.9395357706668193,195.0
IT1388A,2019,19.022,49.382,21.981,16.58,113.0,45.4108,10.6919,Background,Suburban,Ponti sul Mincio,0.9395357706668193,195.0
IT1388A,2020,17.907,55.087,24.036,13.941,113.0,45.4108,10.6919,Background,Suburban,Ponti sul Mincio,0.9395357706668193,195.0
IT1388A,2021,19.767,60.4,24.915,14.688,113.0,45.4108,10.6919,Background,Suburban,Ponti sul Mincio,0.9395357706668193,195.0
IT1388A,2022,18.942,56.165,27.295,15.588,113.0,45.4108,10.6919,Background,Suburban,Ponti sul Mincio,0.9395357706668193,195.0
IT1388A,2023,23.541,49.087,23.828,15.091,113.0,45.4108,10.6919,Background,Suburban,Ponti sul Mincio,0.9395357706668193,195.0
IT1388A,2024,16.688,41.136,23.108,13.138,113.0,45.4108,10.6919,Background,Suburban,Ponti sul Mincio,0.9395357706668193,195.0
IT1409A,2016,34.391,,24.0,15.0,5.0,43.7139,10.4106,Traffic,Urban,Pisa,0.6826895441220071,484.0
IT1409A,2017,32.696,,25.0,15.0,5.0,43.7139,10.4106,Traffic,Urban,Pisa,0.6826895441220071,484.0
IT1409A,2018,30.261,,25.0,15.0,5.0,43.7139,10.4106,Traffic,Urban,Pisa,0.6826895441220071,484.0
IT1409A,2019,30.667,,22.0,13.0,5.0,43.7139,10.4106,Traffic,Urban,Pisa,0.6826895441220071,484.0
IT1409A,2020,24.304,,20.0,12.0,5.0,43.7139,10.4106,Traffic,Urban,Pisa,0.6826895441220071,484.0
IT1409A,2021,24.522,,19.0,12.0,5.0,43.7139,10.4106,Traffic,Urban,Pisa,0.6826895441220071,484.0
IT1409A,2022,25.917,,21.0,12.0,5.0,43.7139,10.4106,Traffic,Urban,Pisa,0.6826895441220071,484.0
IT1409A,2023,22.261,,20.0,11.0,5.0,43.7139,10.4106,Traffic,Urban,Pisa,0.6826895441220071,484.0
IT1409A,2024,19.565,,20.0,12.0,5.0,43.7139,10.4106,Traffic,Urban,Pisa,0.6826895441220071,484.0
IT1423A,2017,26.174,50.708,24.0,13.0,4.0,42.4564,14.2347,Background,Urban,Pescara,0.3782818271219894,3454.0
IT1423A,2019,19.88,45.648,22.6,11.4,4.0,42.4564,14.2347,Background,Urban,Pescara,0.3782818271219894,3454.0
IT1423A,2020,15.028,48.278,23.3,10.9,4.0,42.4564,14.2347,Background,Urban,Pescara,0.3782818271219894,3454.0
IT1423A,2021,15.469,57.119,22.7,10.6,4.0,42.4564,14.2347,Background,Urban,Pescara,0.3782818271219894,3454.0
IT1423A,2022,24.898,43.414,24.5,12.3,4.0,42.4564,14.2347,Background,Urban,Pescara,0.3782818271219894,3454.0
IT1423A,2023,17.289,48.035,20.4,10.9,4.0,42.4564,14.2347,Background,Urban,Pescara,0.3782818271219894,3454.0
IT1423A,2024,13.347,48.965,21.8,10.2,4.0,42.4564,14.2347,Background,Urban,Pescara,0.3782818271219894,3454.0
IT1451A,2015,11.087,43.565,22.0,14.0,11.0,44.6622,11.6394,Background,Rural,Molinella,0.8926602791121966,124.0
IT1451A,2016,10.217,45.87,18.0,12.0,11.0,44.6622,11.6394,Background,Rural,Molinella,0.8926602791121966,124.0
IT1451A,2017,10.696,49.261,20.0,13.0,11.0,44.6622,11.6394,Background,Rural,Molinella,0.8926602791121966,124.0
IT1451A,2018,9.056,48.095,21.0,14.0,11.0,44.6622,11.6394,Background,Rural,Molinella,0.8926602791121966,124.0
IT1451A,2019,11.042,54.696,21.0,13.0,11.0,44.6622,11.6394,Background,Rural,Molinella,0.8926602791121966,124.0
IT1451A,2020,10.5,51.174,20.0,13.0,11.0,44.6622,11.6394,Background,Rural,Molinella,0.8926602791121966,124.0
IT1451A,2021,8.917,54.304,18.0,12.0,11.0,44.6622,11.6394,Background,Rural,Molinella,0.8926602791121966,124.0
IT1451A,2022,10.125,60.0,20.0,13.0,11.0,44.6622,11.6394,Background,Rural,Molinella,0.8926602791121966,124.0
IT1451A,2023,7.75,58.167,18.0,13.0,11.0,44.6622,11.6394,Background,Rural,Molinella,0.8926602791121966,124.0
IT1451A,2024,7.708,51.375,19.0,11.0,11.0,44.6622,11.6394,Background,Rural,Molinella,0.8926602791121966,124.0
IT1453A,2015,32.174,41.348,34.0,22.0,13.0,45.3719,11.8419,Background,Urban,Padova,0.4527675292804892,2227.0
IT1453A,2016,29.696,42.609,27.0,20.0,13.0,45.3719,11.8419,Background,Urban,Padova,0.4527675292804892,2227.0
IT1453A,2017,31.13,39.652,32.0,22.0,13.0,45.3719,11.8419,Background,Urban,Padova,0.4527675292804892,2227.0
IT1453A,2018,29.391,42.478,30.0,22.0,13.0,45.3719,11.8419,Background,Urban,Padova,0.4527675292804892,2227.0
IT1453A,2019,28.391,42.043,24.0,23.0,13.0,45.3719,11.8419,Background,Urban,Padova,0.4527675292804892,2227.0
IT1453A,2020,20.696,53.609,22.0,16.0,13.0,45.3719,11.8419,Background,Urban,Padova,0.4527675292804892,2227.0
IT1453A,2021,25.652,49.364,21.0,15.0,13.0,45.3719,11.8419,Background,Urban,Padova,0.4527675292804892,2227.0
IT1453A,2022,25.348,50.739,24.0,15.0,13.0,45.3719,11.8419,Background,Urban,Padova,0.4527675292804892,2227.0
IT1453A,2023,26.708,45.957,24.0,17.0,13.0,45.3719,11.8419,Background,Urban,Padova,0.4527675292804892,2227.0
IT1453A,2024,19.261,47.609,22.0,15.0,13.0,45.3719,11.8419,Background,Urban,Padova,0.4527675292804892,2227.0
IT1456A,2015,38.8,,25.152,15.592,2.0,44.1108,9.8321,Traffic,Urban,La Spezia,0.7134333461479642,1804.0
IT1456A,2016,37.096,,24.208,14.188,2.0,44.1108,9.8321,Traffic,Urban,La Spezia,0.7134333461479642,1804.0
IT1456A,2017,45.15,,23.726,15.175,2.0,44.1108,9.8321,Traffic,Urban,La Spezia,0.7134333461479642,1804.0
IT1456A,2018,41.347,,21.586,13.564,2.0,44.1108,9.8321,Traffic,Urban,La Spezia,0.7134333461479642,1804.0
IT1456A,2019,39.069,,20.769,11.841,2.0,44.1108,9.8321,Traffic,Urban,La Spezia,0.7134333461479642,1804.0
IT1456A,2020,38.557,,19.098,11.368,2.0,44.1108,9.8321,Traffic,Urban,La Spezia,0.7134333461479642,1804.0
IT1456A,2021,31.78,,19.116,10.367,2.0,44.1108,9.8321,Traffic,Urban,La Spezia,0.7134333461479642,1804.0
IT1456A,2022,32.089,,20.407,11.622,2.0,44.1108,9.8321,Traffic,Urban,La Spezia,0.7134333461479642,1804.0
IT1456A,2023,28.145,,18.996,9.95,2.0,44.1108,9.8321,Traffic,Urban,La Spezia,0.7134333461479642,1804.0
IT1456A,2024,25.356,,17.287,9.938,2.0,44.1108,9.8321,Traffic,Urban,La Spezia,0.7134333461479642,1804.0
IT1457A,2021,21.71,,11.963,7.025,3.0,44.1016,9.8187,Traffic,Urban,La Spezia,0.7134333461479642,1804.0
IT1457A,2022,23.155,,13.75,7.739,3.0,44.1016,9.8187,Traffic,Urban,La Spezia,0.7134333461479642,1804.0
IT1457A,2023,20.375,,13.613,7.279,3.0,44.1016,9.8187,Traffic,Urban,La Spezia,0.7134333461479642,1804.0
IT1457A,2024,17.666,,13.421,7.752,3.0,44.1016,9.8187,Traffic,Urban,La Spezia,0.7134333461479642,1804.0
IT1464A,2015,15.937,42.607,33.205,21.391,115.0,45.4975,9.5564,Background,Rural,Casirate d'Adda,0.834105998756084,
IT1464A,2016,25.307,38.536,26.763,16.857,115.0,45.4975,9.5564,Background,Rural,Casirate d'Adda,0.834105998756084,
IT1464A,2017,25.427,39.57,32.857,18.423,115.0,45.4975,9.5564,Background,Rural,Casirate d'Adda,0.834105998756084,
IT1464A,2018,28.076,46.138,27.334,16.435,115.0,45.4975,9.5564,Background,Rural,Casirate d'Adda,0.834105998756084,
IT1464A,2019,24.031,44.19,24.824,18.993,115.0,45.4975,9.5564,Background,Rural,Casirate d'Adda,0.834105998756084,
IT1464A,2020,16.621,49.373,23.7,18.22,115.0,45.4975,9.5564,Background,Rural,Casirate d'Adda,0.834105998756084,
IT1464A,2021,19.54,55.158,24.0,16.848,115.0,45.4975,9.5564,Background,Rural,Casirate d'Adda,0.834105998756084,
IT1464A,2022,19.087,53.287,26.6,21.055,115.0,45.4975,9.5564,Background,Rural,Casirate d'Adda,0.834105998756084,
IT1464A,2023,17.154,54.698,26.3,19.7,115.0,45.4975,9.5564,Background,Rural,Casirate d'Adda,0.834105998756084,
IT1464A,2024,15.576,45.71,24.5,15.7,115.0,45.4975,9.5564,Background,Rural,Casirate d'Adda,0.834105998756084,
IT1475A,2022,,,17.0,10.0,27.0,45.6242,13.7803,Industrial,Suburban,Trieste,0.5602666717311581,2350.0
IT1475A,2023,,,15.0,9.0,27.0,45.6242,13.7803,Industrial,Suburban,Trieste,0.5602666717311581,2350.0
IT1475A,2024,,,15.0,9.0,27.0,45.6242,13.7803,Industrial,Suburban,Trieste,0.5602666717311581,2350.0
IT1486A,2016,17.933,41.752,26.694000000000003,11.783,68.0,41.0844,14.3447,Background,Urban,Caserta,0.6943543761284422,1365.0
IT1486A,2017,18.263,66.996,22.7,13.358,68.0,41.0844,14.3447,Background,Urban,Caserta,0.6943543761284422,1365.0
IT1486A,2018,15.225,47.15,21.967,11.821,68.0,41.0844,14.3447,Background,Urban,Caserta,0.6943543761284422,1365.0
IT1486A,2019,21.173,75.113,19.383,12.339,68.0,41.0844,14.3447,Background,Urban,Caserta,0.6943543761284422,1365.0
IT1486A,2020,15.678,61.163,15.346,9.408,68.0,41.0844,14.3447,Background,Urban,Caserta,0.6943543761284422,1365.0
IT1486A,2021,16.229,52.942,19.813,10.879,68.0,41.0844,14.3447,Background,Urban,Caserta,0.6943543761284422,1365.0
IT1486A,2022,16.557,41.791,18.4,10.9,68.0,41.0844,14.3447,Background,Urban,Caserta,0.6943543761284422,1365.0
IT1486A,2023,16.83,55.735,16.4,8.7,68.0,41.0844,14.3447,Background,Urban,Caserta,0.6943543761284422,1365.0
IT1486A,2024,15.291,57.443,16.3,9.0,68.0,41.0844,14.3447,Background,Urban,Caserta,0.6943543761284422,1365.0
IT1487A,2016,16.813,,26.4,10.0,68.0,41.078,14.3312,Traffic,Urban,Caserta,0.6943543761284422,1365.0
IT1487A,2017,31.491,,31.4,9.1,68.0,41.078,14.3312,Traffic,Urban,Caserta,0.6943543761284422,1365.0
IT1487A,2018,21.861,,34.5,9.3,68.0,41.078,14.3312,Traffic,Urban,Caserta,0.6943543761284422,1365.0
IT1487A,2019,19.382,,30.1,12.7,68.0,41.078,14.3312,Traffic,Urban,Caserta,0.6943543761284422,1365.0
IT1487A,2020,18.326,,27.8,8.4,68.0,41.078,14.3312,Traffic,Urban,Caserta,0.6943543761284422,1365.0
IT1487A,2021,18.148,,28.4,8.9,68.0,41.078,14.3312,Traffic,Urban,Caserta,0.6943543761284422,1365.0
IT1487A,2022,20.752,,26.3,9.7,68.0,41.078,14.3312,Traffic,Urban,Caserta,0.6943543761284422,1365.0
IT1487A,2023,22.93,,29.6,9.7,68.0,41.078,14.3312,Traffic,Urban,Caserta,0.6943543761284422,1365.0
IT1487A,2024,21.055,,28.4,9.2,68.0,41.078,14.3312,Traffic,Urban,Caserta,0.6943543761284422,1365.0
IT1488A,2022,30.743,43.435,25.388,12.371,71.0,41.0459,14.3781,Traffic,Suburban,Maddaloni,0.7447289793175239,985.0
IT1488A,2023,19.274,42.361,23.062,11.833,71.0,41.0459,14.3781,Traffic,Suburban,Maddaloni,0.7447289793175239,985.0
IT1488A,2024,30.078,47.317,27.379,13.496,71.0,41.0459,14.3781,Traffic,Suburban,Maddaloni,0.7447289793175239,985.0
IT1493A,2016,45.178,,28.329,16.675,33.0,40.8643,14.3411,Traffic,Suburban,Napoli (greater city),0.24795109203678736,24073.0
IT1493A,2017,42.5,,29.546,17.788,33.0,40.8643,14.3411,Traffic,Suburban,Napoli (greater city),0.24795109203678736,24073.0
IT1493A,2018,44.483,,27.017,15.671,33.0,40.8643,14.3411,Traffic,Suburban,Napoli (greater city),0.24795109203678736,24073.0
IT1493A,2019,40.386,,26.735,14.578,33.0,40.8643,14.3411,Traffic,Suburban,Napoli (greater city),0.24795109203678736,24073.0
IT1493A,2020,33.235,,27.217,15.888,33.0,40.8643,14.3411,Traffic,Suburban,Napoli (greater city),0.24795109203678736,24073.0
IT1493A,2021,39.091,,30.383,17.858,33.0,40.8643,14.3411,Traffic,Suburban,Napoli (greater city),0.24795109203678736,24073.0
IT1493A,2022,40.17,,27.325,17.688,33.0,40.8643,14.3411,Traffic,Suburban,Napoli (greater city),0.24795109203678736,24073.0
IT1493A,2023,36.061,,25.475,15.8,33.0,40.8643,14.3411,Traffic,Suburban,Napoli (greater city),0.24795109203678736,24073.0
IT1493A,2024,34.465,,28.129,15.491,33.0,40.8643,14.3411,Traffic,Suburban,Napoli (greater city),0.24795109203678736,24073.0
IT1497A,2015,22.178,,,12.679,145.0,40.8637,14.2545,Background,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT1497A,2022,19.813,63.822,17.783,10.45,145.0,40.8637,14.2545,Background,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT1497A,2023,19.726,62.091,14.792,9.45,145.0,40.8637,14.2545,Background,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT1497A,2024,18.322,67.63,18.013,10.279,145.0,40.8637,14.2545,Background,Urban,Napoli (greater city),0.24795109203678736,24073.0
IT1504A,2015,42.308,,32.513,15.875,35.0,40.6839,14.7697,Traffic,Urban,Salerno,0.6809214186741926,2139.0
IT1504A,2016,34.265,,23.1315,12.2095,35.0,40.6839,14.7697,Traffic,Urban,Salerno,0.6809214186741926,2139.0
IT1504A,2017,32.865,,21.358,13.183,35.0,40.6839,14.7697,Traffic,Urban,Salerno,0.6809214186741926,2139.0
IT1504A,2018,33.105,,19.325,10.938,35.0,40.6839,14.7697,Traffic,Urban,Salerno,0.6809214186741926,2139.0
IT1504A,2019,35.845,,19.357,10.913,35.0,40.6839,14.7697,Traffic,Urban,Salerno,0.6809214186741926,2139.0
IT1504A,2020,22.117,,19.183,12.471,35.0,40.6839,14.7697,Traffic,Urban,Salerno,0.6809214186741926,2139.0
IT1504A,2021,24.383,,18.067,10.504,35.0,40.6839,14.7697,Traffic,Urban,Salerno,0.6809214186741926,2139.0
IT1504A,2022,26.296,,17.921,10.363,35.0,40.6839,14.7697,Traffic,Urban,Salerno,0.6809214186741926,2139.0
IT1504A,2023,26.822,,17.792,9.446,35.0,40.6839,14.7697,Traffic,Urban,Salerno,0.6809214186741926,2139.0
IT1504A,2024,25.441,,22.292,10.833,35.0,40.6839,14.7697,Traffic,Urban,Salerno,0.6809214186741926,2139.0
IT1510A,2015,18.542,47.833,15.0,10.0,203.0,45.9303,8.5655,Background,Urban,Verbania,0.3057112112562611,806.0
IT1510A,2016,24.0,51.542,12.0,8.0,203.0,45.9303,8.5655,Background,Urban,Verbania,0.3057112112562611,806.0
IT1510A,2017,27.5,53.083,14.0,9.0,203.0,45.9303,8.5655,Background,Urban,Verbania,0.3057112112562611,806.0
IT1510A,2018,26.708,51.591,13.0,9.0,203.0,45.9303,8.5655,Background,Urban,Verbania,0.3057112112562611,806.0
