openaq_id,date,Year,Month,PM2_5,PM2_5_lag1,PM2_5_lag2,PM2_5_lag3,PM2_5_roll3_mean,PM2_5_roll3_std,PM10_lag1,NO2_lag1,O3_lag1,Temp_Mean_lag1,Wind_Speed_lag1,Precipitation_lag1,month_num,month_sin,month_cos,Green_Ratio,Latitude,Longitude
IT2148A,2022-07-01,2022,7,13.7,15.3,24.5,92.4,44.066666666666656,42.10989590741498,,9.02,,27.15,9.726666666666668,29.1,7,-0.4999999999999998,-0.8660254037844388,0.9801305076782032,40.6492,17.5125
IT2148A,2022-08-01,2022,8,13.5,13.7,15.3,24.5,17.833333333333314,5.828664798504735,,10.2,,28.73548387096774,10.77741935483871,18.3,8,-0.8660254037844384,-0.5000000000000004,0.9801305076782032,40.6492,17.5125
IT2148A,2022-09-01,2022,9,9.71,13.5,13.7,15.3,14.166666666666648,0.9865765724609039,,10.0,,26.9741935483871,9.819354838709677,67.8,9,-1.0,-1.8369701987210297e-16,0.9801305076782032,40.6492,17.5125
IT2148A,2022-10-01,2022,10,36.1,9.71,13.5,13.7,12.303333333333313,2.248117731198465,,13.3,,22.53,11.05,27.1,10,-0.8660254037844386,0.5000000000000001,0.9801305076782032,40.6492,17.5125
IT2148A,2022-11-01,2022,11,23.6,36.1,9.71,13.5,19.769999999999982,14.268591381071737,,15.7,,18.603225806451615,10.1,46.0,11,-0.5000000000000004,0.8660254037844384,0.9801305076782032,40.6492,17.5125
IT2148A,2022-12-01,2022,12,84.9,23.6,36.1,9.71,23.136666666666645,13.20109970166605,,13.5,,14.443333333333332,10.78,116.8,12,-2.4492935982947064e-16,1.0,0.9801305076782032,40.6492,17.5125
IT2148A,2023-01-01,2023,1,24.3,84.9,23.6,36.1,48.19999999999998,32.39181995504407,,15.3,,12.33548387096774,9.48709677419355,59.9,1,0.49999999999999994,0.8660254037844387,0.9801305076782032,40.6492,17.5125
IT2148A,2023-02-01,2023,2,11.3,24.3,84.9,23.6,44.26666666666665,35.191239440140855,,19.5,,9.861290322580643,11.929032258064517,53.2,2,0.8660254037844386,0.5000000000000001,0.9801305076782032,40.6492,17.5125
IT2148A,2023-03-01,2023,3,9.29,11.3,24.3,84.9,40.16666666666665,39.28171754561307,,12.4,,8.739285714285714,11.153571428571428,21.6,3,1.0,6.123233995736766e-17,0.9801305076782032,40.6492,17.5125
IT2148A,2023-04-01,2023,4,47.4,9.29,11.3,24.3,14.96333333333331,8.148007936503802,,14.2,,11.935483870967742,11.148387096774194,63.2,4,0.8660254037844387,-0.49999999999999983,0.9801305076782032,40.6492,17.5125
IT2148A,2023-05-01,2023,5,7.98,47.4,9.29,11.3,22.66333333333331,21.44614262130437,,12.4,,13.136666666666668,10.816666666666666,103.8,5,0.49999999999999994,-0.8660254037844387,0.9801305076782032,40.6492,17.5125
IT2148A,2023-06-01,2023,6,17.8,7.98,47.4,9.29,21.556666666666644,22.390565721600872,,9.48,,18.338709677419356,11.425806451612903,122.5,6,1.2246467991473532e-16,-1.0,0.9801305076782032,40.6492,17.5125
IT2148A,2023-07-01,2023,7,13.5,17.8,7.98,47.4,24.393333333333306,20.52043209421594,,8.26,,23.146666666666665,9.023333333333332,89.1,7,-0.4999999999999998,-0.8660254037844388,0.9801305076782032,40.6492,17.5125
IT2148A,2023-10-01,2023,10,14.3,13.5,17.8,7.98,13.093333333333312,4.9226144814853345,,6.58,,28.929032258064513,9.761290322580646,12.1,10,-0.8660254037844386,0.5000000000000001,0.9801305076782032,40.6492,17.5125
IT2148A,2023-11-01,2023,11,19.7,14.3,13.5,17.8,15.19999999999998,2.286919325204878,,16.0,,20.848387096774193,10.73225806451613,40.2,11,-0.5000000000000004,0.8660254037844384,0.9801305076782032,40.6492,17.5125
IT2148A,2023-12-01,2023,12,31.0,19.7,14.3,13.5,15.833333333333313,3.372437298650456,,18.1,,14.913333333333332,11.356666666666666,69.30000000000001,12,-2.4492935982947064e-16,1.0,0.9801305076782032,40.6492,17.5125
IT2148A,2024-01-01,2024,1,22.9,31.0,19.7,14.3,21.666666666666647,8.52193248819351,,14.6,,10.551612903225807,9.441935483870967,12.2,1,0.49999999999999994,0.8660254037844387,0.9801305076782032,40.6492,17.5125
IT2148A,2024-02-01,2024,2,77.8,22.9,31.0,19.7,24.533333333333314,5.824374072235374,,15.7,,9.848387096774196,11.729032258064516,34.9,2,0.8660254037844386,0.5000000000000001,0.9801305076782032,40.6492,17.5125
IT2148A,2024-03-01,2024,3,11.0,77.8,22.9,31.0,43.89999999999998,29.63629531503544,,11.9,,11.382758620689655,11.975862068965515,75.2,3,1.0,6.123233995736766e-17,0.9801305076782032,40.6492,17.5125
IT2148A,2024-04-01,2024,4,61.0,11.0,77.8,22.9,37.23333333333331,35.63205485701499,,13.4,,12.64516129032258,11.958064516129031,50.9,4,0.8660254037844387,-0.49999999999999983,0.9801305076782032,40.6492,17.5125
IT2148A,2024-05-01,2024,5,11.1,61.0,11.0,77.8,49.93333333333331,34.747853650741135,,9.92,,16.14,9.646666666666668,46.4,5,0.49999999999999994,-0.8660254037844387,0.9801305076782032,40.6492,17.5125
IT2148A,2024-06-01,2024,6,102.0,11.1,61.0,11.0,27.699999999999978,28.838689290603945,,8.49,,19.616129032258065,10.287096774193548,52.7,6,1.2246467991473532e-16,-1.0,0.9801305076782032,40.6492,17.5125
IT2148A,2024-07-01,2024,7,20.4,102.0,11.1,61.0,58.03333333333331,45.52255851040583,,7.77,,26.526666666666664,9.703333333333337,9.1,7,-0.4999999999999998,-0.8660254037844388,0.9801305076782032,40.6492,17.5125
IT2148A,2024-08-01,2024,8,211.0,20.4,102.0,11.1,44.49999999999998,50.01309828434938,,8.1,,29.664516129032258,11.53225806451613,9.8,8,-0.8660254037844384,-0.5000000000000004,0.9801305076782032,40.6492,17.5125
IT2148A,2024-09-01,2024,9,137.0,211.0,20.4,102.0,111.13333333333333,95.62768079030943,,10.8,,29.074193548387097,9.551612903225807,48.7,9,-1.0,-1.8369701987210297e-16,0.9801305076782032,40.6492,17.5125
IT2148A,2024-10-01,2024,10,253.0,137.0,211.0,20.4,122.8,96.09016599007403,,13.3,,22.586666666666662,9.37,58.9,10,-0.8660254037844386,0.5000000000000001,0.9801305076782032,40.6492,17.5125
IT2148A,2024-11-01,2024,11,19.6,253.0,137.0,211.0,200.33333333333334,58.731025304631785,,16.4,,19.08709677419355,9.54516129032258,62.5,11,-0.5000000000000004,0.8660254037844384,0.9801305076782032,40.6492,17.5125
IT2148A,2024-12-01,2024,12,122.0,19.6,253.0,137.0,136.53333333333333,116.70069979795886,,20.7,,13.28,10.406666666666666,18.9,12,-2.4492935982947064e-16,1.0,0.9801305076782032,40.6492,17.5125
IT2148A,2025-01-01,2025,1,21.0,122.0,19.6,253.0,131.5333333333333,116.99168061590241,,24.1,,10.064516129032258,11.938709677419356,89.8,1,0.49999999999999994,0.8660254037844387,0.9801305076782032,40.6492,17.5125
IT2148A,2025-02-01,2025,2,258.0,21.0,122.0,19.6,54.19999999999998,58.72069481877749,,24.9,,10.638709677419357,11.33548387096774,118.2,2,0.8660254037844386,0.5000000000000001,0.9801305076782032,40.6492,17.5125
IT2148A,2025-03-01,2025,3,13.4,258.0,21.0,122.0,133.66666666666666,118.92995137194548,,22.8,,9.721428571428572,8.996428571428572,82.80000000000001,3,1.0,6.123233995736766e-17,0.9801305076782032,40.6492,17.5125
IT2148A,2025-04-01,2025,4,19.4,13.4,258.0,21.0,97.46666666666664,139.0778678774352,,18.7,,12.683870967741935,13.374193548387098,84.60000000000001,4,0.8660254037844387,-0.49999999999999983,0.9801305076782032,40.6492,17.5125
IT2148A,2025-05-01,2025,5,140.0,19.4,13.4,258.0,96.93333333333332,139.5200821865201,,15.9,,15.07,12.83,61.400000000000006,5,0.49999999999999994,-0.8660254037844387,0.9801305076782032,40.6492,17.5125
IT2148A,2025-06-01,2025,6,10.9,140.0,19.4,13.4,57.59999999999999,71.42352553605852,,9.85,,19.419354838709676,12.061290322580644,32.0,6,1.2246467991473532e-16,-1.0,0.9801305076782032,40.6492,17.5125
IT2148A,2025-07-01,2025,7,49.3,10.9,140.0,19.4,56.76666666666665,72.20736342876215,,9.73,,27.486666666666668,11.58,6.6000000000000005,7,-0.4999999999999998,-0.8660254037844388,0.9801305076782032,40.6492,17.5125
IT2148A,2025-08-01,2025,8,11.9,49.3,10.9,140.0,66.73333333333332,66.2921061162891,,8.69,,28.970967741935485,11.451612903225806,3.2,8,-0.8660254037844384,-0.5000000000000004,0.9801305076782032,40.6492,17.5125
IT2148A,2025-09-01,2025,9,44.1,11.9,49.3,10.9,24.03333333333332,21.887287025425227,,8.65,,26.92258064516129,10.303225806451612,53.9,9,-1.0,-1.8369701987210297e-16,0.9801305076782032,40.6492,17.5125
IT2148A,2025-10-01,2025,10,225.0,44.1,11.9,49.3,35.09999999999999,20.259318843436255,,9.89,,24.19,10.273333333333332,20.8,10,-0.8660254037844386,0.5000000000000001,0.9801305076782032,40.6492,17.5125
IT2155A,2021-04-01,2021,4,5.58,9.3,10.4,13.7,11.133333333333324,2.289832599416612,12.1,11.4,63.4,7.893548387096774,7.199999999999999,7.9,4,0.8660254037844387,-0.49999999999999983,0.9097195074223752,44.397,8.206
IT2155A,2021-05-01,2021,5,7.56,5.58,9.3,10.4,8.426666666666657,2.5258925815148507,9.46,8.57,59.6,9.306666666666668,8.123333333333333,86.7,5,0.49999999999999994,-0.8660254037844387,0.9097195074223752,44.397,8.206
IT2155A,2021-06-01,2021,6,6.12,7.56,5.58,9.3,7.479999999999991,1.8612898753334133,10.2,7.41,65.0,13.96774193548387,7.761290322580645,70.5,6,1.2246467991473532e-16,-1.0,0.9097195074223752,44.397,8.206
IT2155A,2021-07-01,2021,7,5.47,6.12,7.56,5.58,6.41999999999999,1.0235233265631756,11.1,6.83,58.2,21.15666666666667,7.35,43.9,7,-0.4999999999999998,-0.8660254037844388,0.9097195074223752,44.397,8.206
IT2155A,2021-08-01,2021,8,7.6,5.47,6.12,7.56,6.383333333333323,1.069594938914864,12.2,6.15,67.3,22.10967741935484,7.412903225806452,70.89999999999999,8,-0.8660254037844384,-0.5000000000000004,0.9097195074223752,44.397,8.206
IT2155A,2021-09-01,2021,9,9.55,7.6,5.47,6.12,6.396666666666658,1.0916195918690215,12.0,6.78,63.9,21.996774193548383,7.041935483870968,44.4,9,-1.0,-1.8369701987210297e-16,0.9097195074223752,44.397,8.206
IT2155A,2021-10-01,2021,10,6.61,9.55,7.6,5.47,7.539999999999991,2.0406616574088567,16.1,8.31,37.0,19.186666666666667,5.6433333333333335,35.6,10,-0.8660254037844386,0.5000000000000001,0.9097195074223752,44.397,8.206
IT2155A,2021-11-01,2021,11,11.3,6.61,9.55,7.6,7.919999999999991,1.4958943813045635,9.41,9.47,30.1,11.735483870967744,5.54516129032258,44.3,11,-0.5000000000000004,0.8660254037844384,0.9097195074223752,44.397,8.206
IT2155A,2021-12-01,2021,12,15.0,11.3,6.61,9.55,9.153333333333324,2.370028129232136,13.6,11.2,34.7,6.75,6.696666666666667,169.1,12,-2.4492935982947064e-16,1.0,0.9097195074223752,44.397,8.206
IT2155A,2022-01-01,2022,1,9.64,15.0,11.3,6.61,10.96999999999999,4.204723534314447,19.5,11.4,38.6,3.3548387096774195,5.070967741935483,25.6,1,0.49999999999999994,0.8660254037844387,0.9097195074223752,44.397,8.206
IT2155A,2022-02-01,2022,2,15.9,9.64,15.0,11.3,11.97999999999999,2.743938774830356,13.9,10.3,49.0,3.980645161290323,5.564516129032258,1.6,2,0.8660254037844386,0.5000000000000001,0.9097195074223752,44.397,8.206
IT2155A,2022-03-01,2022,3,5.12,15.9,9.64,15.0,13.513333333333323,3.3844546581909554,21.8,11.1,67.1,6.017857142857143,6.175,13.2,3,1.0,6.123233995736766e-17,0.9097195074223752,44.397,8.206
IT2155A,2022-04-01,2022,4,6.81,5.12,15.9,9.64,10.21999999999999,5.41335385874764,9.57,8.09,74.9,6.438709677419355,7.367741935483871,31.9,4,0.8660254037844387,-0.49999999999999983,0.9097195074223752,44.397,8.206
IT2155A,2022-05-01,2022,5,6.91,6.81,5.12,15.9,9.276666666666657,5.797881797117938,11.5,7.69,62.5,10.9,8.943333333333333,45.1,5,0.49999999999999994,-0.8660254037844387,0.9097195074223752,44.397,8.206
IT2155A,2022-06-01,2022,6,7.4,6.91,6.81,5.12,6.2799999999999905,1.0058329881341892,14.0,5.44,71.5,16.86774193548387,8.025806451612903,138.3,6,1.2246467991473532e-16,-1.0,0.9097195074223752,44.397,8.206
IT2155A,2022-07-01,2022,7,6.25,7.4,6.91,6.81,7.039999999999989,0.315753068106648,11.8,4.24,74.4,22.053333333333335,7.239999999999999,27.0,7,-0.4999999999999998,-0.8660254037844388,0.9097195074223752,44.397,8.206
IT2155A,2022-08-01,2022,8,4.32,6.25,7.4,6.91,6.853333333333325,0.5770904031017511,10.2,3.99,73.5,24.85483870967742,7.164516129032258,31.7,8,-0.8660254037844384,-0.5000000000000004,0.9097195074223752,44.397,8.206
IT2155A,2022-09-01,2022,9,8.66,4.32,6.25,7.4,5.98999999999999,1.5563739910506806,8.99,5.35,47.7,23.096774193548388,6.122580645161291,48.3,9,-1.0,-1.8369701987210297e-16,0.9097195074223752,44.397,8.206
IT2155A,2022-10-01,2022,10,9.16,8.66,4.32,6.25,6.40999999999999,2.17441946275757,16.6,6.02,28.4,17.743333333333332,6.586666666666667,39.1,10,-0.8660254037844386,0.5000000000000001,0.9097195074223752,44.397,8.206
IT2155A,2022-11-01,2022,11,11.2,9.16,8.66,4.32,7.379999999999991,2.6618038996174525,14.0,7.46,20.0,16.138709677419357,4.699999999999999,12.6,11,-0.5000000000000004,0.8660254037844384,0.9097195074223752,44.397,8.206
IT2155A,2022-12-01,2022,12,10.2,11.2,9.16,8.66,9.673333333333323,1.3455606018873465,11.1,8.26,17.6,8.196666666666667,5.333333333333333,57.3,12,-2.4492935982947064e-16,1.0,0.9097195074223752,44.397,8.206
IT2155A,2023-01-01,2023,1,15.4,10.2,11.2,9.16,10.186666666666657,1.020065357392021,13.5,10.3,32.4,2.43225806451613,4.590322580645162,100.1,1,0.49999999999999994,0.8660254037844387,0.9097195074223752,44.397,8.206
IT2155A,2023-02-01,2023,2,5.16,15.4,10.2,11.2,12.266666666666657,2.7592269448798152,18.5,14.9,46.2,3.0,5.367741935483871,29.8,2,0.8660254037844386,0.5000000000000001,0.9097195074223752,44.397,8.206
IT2155A,2023-03-01,2023,3,5.03,5.16,15.4,10.2,10.253333333333323,5.120208329096708,8.37,7.02,66.2,5.410714285714286,7.021428571428571,36.599999999999994,3,1.0,6.123233995736766e-17,0.9097195074223752,44.397,8.206
IT2155A,2023-04-01,2023,4,3.24,5.03,5.16,15.4,8.52999999999999,5.949949579619847,7.52,6.23,65.0,8.96774193548387,7.65483870967742,25.2,4,0.8660254037844387,-0.49999999999999983,0.9097195074223752,44.397,8.206
IT2155A,2023-07-01,2023,7,5.51,3.24,5.03,5.16,4.476666666666657,1.0729554200211397,6.03,3.04,66.9,11.193333333333332,7.930000000000001,70.6,7,-0.4999999999999998,-0.8660254037844388,0.9097195074223752,44.397,8.206
IT2155A,2023-08-01,2023,8,5.54,5.51,3.24,5.03,4.593333333333324,1.196341645748701,9.08,3.2,80.3,22.72258064516129,7.051612903225807,33.7,8,-0.8660254037844384,-0.5000000000000004,0.9097195074223752,44.397,8.206
IT2155A,2023-09-01,2023,9,7.99,5.54,5.51,3.24,4.763333333333324,1.319330638374122,9.77,2.72,60.8,22.835483870967742,6.619354838709677,120.2,9,-1.0,-1.8369701987210297e-16,0.9097195074223752,44.397,8.206
IT2155A,2023-10-01,2023,10,7.85,7.99,5.54,5.51,6.346666666666657,1.4232474603357892,12.9,4.95,41.7,19.196666666666665,5.346666666666667,32.2,10,-0.8660254037844386,0.5000000000000001,0.9097195074223752,44.397,8.206
IT2155A,2023-11-01,2023,11,9.29,7.85,7.99,5.54,7.126666666666657,1.3758754788686651,11.2,6.61,33.4,15.196774193548388,5.554838709677419,86.10000000000001,11,-0.5000000000000004,0.8660254037844384,0.9097195074223752,44.397,8.206
IT2155A,2023-12-01,2023,12,9.22,9.29,7.85,7.99,8.376666666666656,0.794061290677091,12.5,7.17,31.7,7.33,5.013333333333334,26.6,12,-2.4492935982947064e-16,1.0,0.9097195074223752,44.397,8.206
IT2161A,2025-10-01,2025,10,0.582,0.104,0.474,6.5,2.359333333333324,3.590691484011576,1.28,7.69,69.3,12.819354838709677,5.274193548387097,54.7,10,-0.8660254037844386,0.5000000000000001,0.97644824685952,41.7794,14.1036
IT2161A,2025-11-01,2025,11,0.586,0.582,0.104,0.474,0.38666666666665717,0.2506817371763217,1.29,16.3,43.3,10.887096774193548,4.990322580645161,63.5,11,-0.5000000000000004,0.8660254037844384,0.97644824685952,41.7794,14.1036
IT2162A,2025-10-01,2025,10,1.5,0.544,0.751,16.0,5.764999999999991,8.864374258796788,,1.5,,-0.2321428571428571,3.8642857142857143,92.4,10,-0.8660254037844386,0.5000000000000001,0.944306030319629,42.6656,13.7261
IT2162A,2025-11-01,2025,11,1.1,1.5,0.544,0.751,0.9316666666666572,0.5029555977952924,,3.63,,6.532258064516129,6.95483870967742,57.3,11,-0.5000000000000004,0.8660254037844384,0.944306030319629,42.6656,13.7261
IT2166A,2025-05-01,2025,5,0.177,0.23,1.27,5.5,2.3333333333333237,2.7912780824119396,0.531,1.9,6.74,8.235714285714286,5.246428571428572,92.1,5,0.49999999999999994,-0.8660254037844387,0.7853973104637432,42.3461,14.1378
IT2166A,2025-10-01,2025,10,4.33,0.177,0.23,1.27,0.5589999999999905,0.6163140433418498,1.19,8.94,71.1,17.506451612903227,6.180645161290323,107.0,10,-0.8660254037844386,0.5000000000000001,0.7853973104637432,42.3461,14.1378
IT2166A,2025-11-01,2025,11,0.806,4.33,0.177,0.23,1.5789999999999906,2.382583261928138,2.21,3.67,8.53,15.241935483870968,7.422580645161291,52.5,11,-0.5000000000000004,0.8660254037844384,0.7853973104637432,42.3461,14.1378
IT2167A,2025-10-01,2025,10,2.26,0.118,0.864,8.5,3.160666666666657,4.639018143244653,1.2,6.15,65.9,18.693548387096776,14.629032258064516,52.5,10,-0.8660254037844386,0.5000000000000001,0.8130268018005964,42.4214,14.2792
IT2167A,2025-11-01,2025,11,1.31,2.26,0.118,0.864,1.0806666666666571,1.0873128957910756,2.72,11.7,35.7,18.580645161290324,17.041935483870965,82.6,11,-0.5000000000000004,0.8660254037844384,0.8130268018005964,42.4214,14.2792
IT2174A,2023-09-01,2023,9,11.0,13.1,11.4,9.63,11.376666666666658,1.7351176713269474,24.3,21.3,,25.73225806451613,7.693548387096774,61.2,9,-1.0,-1.8369701987210297e-16,0.8666186779008985,41.4511,12.8917
IT2174A,2023-10-01,2023,10,10.3,11.0,13.1,11.4,11.833333333333323,1.1150485789197428,24.6,16.4,,23.773333333333333,6.66,54.3,10,-0.8660254037844386,0.5000000000000001,0.8666186779008985,41.4511,12.8917
IT2174A,2023-11-01,2023,11,21.5,10.3,11.0,13.1,11.466666666666656,1.4571661996323644,23.0,24.6,,21.070967741935487,8.096774193548388,164.2,11,-0.5000000000000004,0.8660254037844384,0.8666186779008985,41.4511,12.8917
IT2174A,2023-12-01,2023,12,18.9,21.5,10.3,11.0,14.266666666666657,6.274020507884106,34.1,39.3,,14.606666666666666,8.496666666666666,230.6,12,-2.4492935982947064e-16,1.0,0.8666186779008985,41.4511,12.8917
IT2174A,2024-01-01,2024,1,19.1,18.9,21.5,10.3,16.899999999999988,5.8617403559025325,30.4,32.5,,11.812903225806451,6.870967741935484,61.9,1,0.49999999999999994,0.8660254037844387,0.8666186779008985,41.4511,12.8917
IT2174A,2024-02-01,2024,2,12.8,19.1,18.9,21.5,19.833333333333325,1.4468356276194547,32.3,30.4,,11.161290322580646,6.783870967741936,98.3,2,0.8660254037844386,0.5000000000000001,0.8666186779008985,41.4511,12.8917
IT2174A,2024-03-01,2024,3,12.7,12.8,19.1,18.9,16.933333333333323,3.5809682117200765,30.3,20.6,,12.172413793103448,8.110344827586207,177.2,3,1.0,6.123233995736766e-17,0.8666186779008985,41.4511,12.8917
IT2174A,2024-04-01,2024,4,9.41,12.7,12.8,19.1,14.866666666666658,3.6665151483868437,24.0,20.4,,13.13548387096774,10.019354838709678,168.6,4,0.8660254037844387,-0.49999999999999983,0.8666186779008985,41.4511,12.8917
IT2174A,2024-05-01,2024,5,9.2,9.41,12.7,12.8,11.636666666666656,1.9289980127908333,20.9,17.9,,15.76,7.373333333333333,45.6,5,0.49999999999999994,-0.8660254037844387,0.8666186779008985,41.4511,12.8917
IT2174A,2024-06-01,2024,6,10.7,9.2,9.41,12.7,10.436666666666657,1.962914499755727,22.4,21.2,,18.674193548387095,7.506451612903225,144.7,6,1.2246467991473532e-16,-1.0,0.8666186779008985,41.4511,12.8917
IT2174A,2024-07-01,2024,7,11.0,10.7,9.2,9.41,9.76999999999999,0.8122191822519991,22.8,22.4,,23.63,7.84,36.9,7,-0.4999999999999998,-0.8660254037844388,0.8666186779008985,41.4511,12.8917
IT2174A,2024-08-01,2024,8,7.34,11.0,10.7,9.2,10.29999999999999,0.964365076108617,21.8,24.0,,28.154838709677417,7.293548387096774,22.6,8,-0.8660254037844384,-0.5000000000000004,0.8666186779008985,41.4511,12.8917
IT2174A,2024-09-01,2024,9,8.86,7.34,11.0,10.7,9.67999999999999,2.032043306629593,16.0,21.0,,28.48064516129032,6.712903225806452,36.0,9,-1.0,-1.8369701987210297e-16,0.8666186779008985,41.4511,12.8917
IT2174A,2024-10-01,2024,10,16.2,8.86,7.34,11.0,9.066666666666658,1.8387314467729143,21.9,24.3,,21.883333333333333,8.01,134.0,10,-0.8660254037844386,0.5000000000000001,0.8666186779008985,41.4511,12.8917
IT2174A,2024-11-01,2024,11,18.9,16.2,8.86,7.34,10.79999999999999,4.737889825652118,27.2,35.2,,19.14516129032258,6.774193548387097,227.3,11,-0.5000000000000004,0.8660254037844384,0.8666186779008985,41.4511,12.8917
IT2174A,2024-12-01,2024,12,16.8,18.9,16.2,8.86,14.653333333333322,5.19562636583408,27.4,37.6,,14.536666666666669,6.243333333333334,60.8,12,-2.4492935982947064e-16,1.0,0.8666186779008985,41.4511,12.8917
IT2174A,2025-01-01,2025,1,19.6,16.8,18.9,16.2,17.29999999999999,1.4177446878815199,28.0,29.2,,10.2,6.387096774193548,107.6,1,0.49999999999999994,0.8660254037844387,0.8666186779008985,41.4511,12.8917
IT2174A,2025-02-01,2025,2,14.1,19.6,16.8,18.9,18.433333333333326,1.45716619963178,28.0,31.2,,10.880645161290325,8.312903225806451,83.3,2,0.8660254037844386,0.5000000000000001,0.8666186779008985,41.4511,12.8917
IT2174A,2025-03-01,2025,3,9.83,14.1,19.6,16.8,16.833333333333325,2.7501515109807526,27.7,22.4,,11.110714285714286,6.410714285714286,99.5,3,1.0,6.123233995736766e-17,0.8666186779008985,41.4511,12.8917
IT2174A,2025-04-01,2025,4,7.9,9.83,14.1,19.6,14.509999999999991,4.897887299644302,20.4,18.4,,12.761290322580646,7.258064516129032,194.6,4,0.8660254037844387,-0.49999999999999983,0.8666186779008985,41.4511,12.8917
IT2174A,2025-05-01,2025,5,13.6,7.9,9.83,14.1,10.60999999999999,3.1727432924864707,16.1,17.5,,15.16,7.72,189.4,5,0.49999999999999994,-0.8660254037844387,0.8666186779008985,41.4511,12.8917
IT2174A,2025-06-01,2025,6,8.9,13.6,7.9,9.83,10.443333333333323,2.8990745649864307,23.6,19.9,,18.22258064516129,6.145161290322581,120.7,6,1.2246467991473532e-16,-1.0,0.8666186779008985,41.4511,12.8917
IT2174A,2025-07-01,2025,7,10.9,8.9,13.6,7.9,10.133333333333324,3.0435724623132168,18.7,18.2,,25.636666666666667,5.443333333333333,19.8,7,-0.4999999999999998,-0.8660254037844388,0.8666186779008985,41.4511,12.8917
IT2174A,2025-08-01,2025,8,6.93,10.9,8.9,13.6,11.133333333333326,2.3586719427150302,20.9,19.1,,26.19032258064516,7.577419354838709,46.2,8,-0.8660254037844384,-0.5000000000000004,0.8666186779008985,41.4511,12.8917
IT2174A,2025-09-01,2025,9,8.72,6.93,10.9,8.9,8.909999999999991,1.9850188916023719,15.7,19.7,,26.0,6.283870967741936,96.9,9,-1.0,-1.8369701987210297e-16,0.8666186779008985,41.4511,12.8917
IT2174A,2025-10-01,2025,10,13.5,8.72,6.93,10.9,8.849999999999989,1.9881901317576054,18.4,22.5,,22.506666666666668,6.1899999999999995,161.7,10,-0.8660254037844386,0.5000000000000001,0.8666186779008985,41.4511,12.8917
IT2174A,2025-11-01,2025,11,22.9,13.5,8.72,6.93,9.716666666666656,3.3965031036864137,22.7,29.0,,17.570967741935487,6.877419354838709,78.5,11,-0.5000000000000004,0.8660254037844384,0.8666186779008985,41.4511,12.8917
IT2221A,2024-03-01,2024,3,8.19,9.71,15.1,16.1,13.636666666666656,3.437154831157667,22.6,24.7,,11.951724137931036,10.624137931034484,101.2,3,1.0,6.123233995736766e-17,0.2479510920367873,40.8449,14.2057
IT2221A,2024-04-01,2024,4,8.79,8.19,9.71,15.1,10.999999999999991,3.631129300922488,15.8,28.3,,13.503225806451614,11.087096774193547,123.9,4,0.8660254037844387,-0.49999999999999983,0.2479510920367873,40.8449,14.2057
IT2221A,2024-05-01,2024,5,9.13,8.79,8.19,9.71,8.896666666666656,0.7655934517429656,19.2,19.0,,15.253333333333334,9.606666666666666,38.7,5,0.49999999999999994,-0.8660254037844387,0.2479510920367873,40.8449,14.2057
IT2221A,2024-06-01,2024,6,10.6,9.13,8.79,8.19,8.703333333333324,0.4759551799820621,20.5,23.5,,18.780645161290323,9.748387096774191,56.6,6,1.2246467991473532e-16,-1.0,0.2479510920367873,40.8449,14.2057
IT2221A,2024-07-01,2024,7,10.5,10.6,9.13,8.79,9.506666666666655,0.9619944559879486,22.5,24.0,,23.19333333333333,9.23,18.3,7,-0.4999999999999998,-0.8660254037844388,0.2479510920367873,40.8449,14.2057
IT2221A,2024-08-01,2024,8,8.02,10.5,10.6,9.13,10.076666666666656,0.8213606597295737,20.2,19.3,,27.006451612903227,8.63225806451613,8.9,8,-0.8660254037844384,-0.5000000000000004,0.2479510920367873,40.8449,14.2057
IT2221A,2024-09-01,2024,9,10.1,8.02,10.5,10.6,9.706666666666655,1.4615516868559582,18.1,18.3,,28.22258064516129,8.62258064516129,15.7,9,-1.0,-1.8369701987210297e-16,0.2479510920367873,40.8449,14.2057
IT2221A,2024-10-01,2024,10,10.5,10.1,8.02,10.5,9.53999999999999,1.331465358174296,18.9,22.5,,22.19,10.583333333333334,164.9,10,-0.8660254037844386,0.5000000000000001,0.2479510920367873,40.8449,14.2057
IT2221A,2024-11-01,2024,11,11.7,10.5,10.1,8.02,9.53999999999999,1.331465358174296,16.8,22.7,,19.53548387096774,9.432258064516128,116.6,11,-0.5000000000000004,0.8660254037844384,0.2479510920367873,40.8449,14.2057
IT2221A,2024-12-01,2024,12,21.5,11.7,10.5,10.1,10.766666666666657,0.8326663997971947,16.5,22.7,,14.446666666666664,12.153333333333334,64.4,12,-2.4492935982947064e-16,1.0,0.2479510920367873,40.8449,14.2057
IT2221A,2025-01-01,2025,1,13.3,21.5,11.7,10.5,14.566666666666656,6.03434613967,28.8,25.8,,10.380645161290325,10.351612903225806,169.4,1,0.49999999999999994,0.8660254037844387,0.2479510920367873,40.8449,14.2057
IT2221A,2025-02-01,2025,2,12.6,13.3,21.5,11.7,15.499999999999991,5.257375771239551,18.5,21.1,,10.819354838709677,11.503225806451614,144.4,2,0.8660254037844386,0.5000000000000001,0.2479510920367873,40.8449,14.2057
